time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-03T22:24:39.090Z,20.0145,-155.7928333,29.156,2.92,ml,18,156,0.07813,0.16,hv,hv61052446,2015-10-07T21:15:48.859Z,"7km N of Waikoloa, Hawaii",earthquake
2015-10-03T22:19:44.930Z,19.0271667,-155.4128333,35.64,2.84,ml,40,213,0.1358,0.09,hv,hv61052441,2015-10-09T02:42:41.099Z,"20km SSE of Pahala, Hawaii",earthquake
2015-10-03T19:54:02.000Z,56.2103,-152.7109,21.8,2.7,ml,,,,0.69,ak,ak11729854,2015-10-13T00:25:27.243Z,"167km SSE of Larsen Bay, Alaska",earthquake
2015-10-03T19:53:27.160Z,-38.307,-74.1462,10,4.6,mb,,139,1.873,0.94,us,us10003k25,2015-10-04T03:55:55.219Z,"86km SW of Canete, Chile",earthquake
2015-10-03T19:43:21.130Z,-29.4305,-71.2175,47.78,4.3,mb,,94,0.486,0.87,us,us10003k23,2015-10-04T03:45:56.366Z,"53km N of La Serena, Chile",earthquake
2015-10-03T19:35:45.770Z,38.2032,141.9644,45.47,4.4,mb,,166,0.985,0.57,us,us10003k22,2015-10-04T03:38:24.556Z,"62km ESE of Ishinomaki, Japan",earthquake
2015-10-03T18:59:37.000Z,-30.779,-71.414,48.9,4.2,mb,,,,1.02,us,us10003k1x,2015-10-06T14:28:03.821Z,"28km SW of Ovalle, Chile",earthquake
2015-10-03T18:27:52.220Z,-30.6075,-71.7206,27.92,4,mwr,,129,0.099,0.8,us,us10003k1w,2015-10-06T13:45:13.946Z,"49km W of Ovalle, Chile",earthquake
2015-10-03T17:33:06.410Z,37.0882,-98.0387,6.66,2.9,mb_lg,,103,0.057,0.42,us,us10003k1m,2015-10-06T13:37:40.152Z,"7km S of Anthony, Kansas",earthquake
2015-10-03T16:51:17.400Z,18.4726,-64.3585,21,2.6,Md,6,252,0.04491576,0.12,pr,pr15276003,2015-10-04T00:54:01.301Z,"27km ENE of Road Town, British Virgin Islands",earthquake
2015-10-03T16:00:00.110Z,36.6513333,-121.2671667,3.11,2.55,md,63,64,0.01588,0.06,nc,nc72535216,2015-10-06T00:09:06.240Z,"19km SSE of Ridgemark, California",earthquake
2015-10-03T15:51:19.750Z,26.4314,128.2186,36.48,4.9,mb,,140,0.405,0.92,us,us10003k15,2015-10-04T09:58:02.555Z,"29km SE of Nago, Japan",earthquake
2015-10-03T15:45:57.300Z,18.7388,-64.2922,41,2.5,Md,6,306,0.03952587,0.34,pr,pr15276004,2015-10-03T23:48:37.169Z,"49km NE of Road Town, British Virgin Islands",earthquake
2015-10-03T13:48:08.580Z,-29.8135,-71.7648,17.92,4.5,mb,,192,0.469,0.89,us,us10003k0k,2015-10-03T21:55:09.040Z,"43km WNW of Coquimbo, Chile",earthquake
2015-10-03T13:45:07.020Z,-4.5986,139.2694,59.87,4.9,mb,,123,7.201,1.11,us,us10003k0l,2015-10-03T21:47:57.067Z,"198km NW of Tanahmerah, Indonesia",earthquake
2015-10-03T13:19:20.940Z,46.7908333,-112.0181667,6.13,2.62,ml,35,166,0.151,0.24,mb,mb80100214,2015-10-03T21:22:02.946Z,"7km NNE of Helena Valley Northwest, Montana",earthquake
2015-10-03T13:14:21.000Z,59.8949,-153.1516,119.8,2.7,ml,,,,0.59,ak,ak11729442,2015-10-13T00:24:42.943Z,"69km SSW of Redoubt Volcano, Alaska",earthquake
2015-10-03T11:21:16.800Z,36.2539,-97.2351,9.454,2.9,mb_lg,,55,,0.57,us,us10003k07,2015-10-18T08:50:13.437Z,"6km SE of Perry, Oklahoma",earthquake
2015-10-03T11:21:01.870Z,-29.8228,-71.7231,29.62,5.1,mww,,114,0.431,0.69,us,us10003k08,2015-10-18T08:21:22.269Z,"39km WNW of Coquimbo, Chile",earthquake
2015-10-03T11:08:59.000Z,65.3082,-133.2949,62.6,3.4,ml,,,,0.57,ak,ak11729313,2015-10-13T00:25:20.378Z,"228km NNE of Mayo, Canada",earthquake
2015-10-03T11:08:49.010Z,-26.0907,70.6495,15.1,4.9,mb,,75,22.226,0.7,us,us10003k05,2015-10-18T08:06:18.084Z,"Indian Ocean Triple Junction",earthquake
2015-10-03T11:01:46.030Z,-31.7284,-72.2932,9.93,4.5,mwr,,115,1.193,0.36,us,us10003jzz,2015-10-18T06:08:06.886Z,"107km W of Illapel, Chile",earthquake
2015-10-03T09:43:58.510Z,-26.2415,70.8156,10,5.4,mb,,40,22.389,1.43,us,us10003jzi,2015-10-23T11:59:44.341Z,"Indian Ocean Triple Junction",earthquake
2015-10-03T09:33:12.800Z,18.7842,-64.4263,31,2.8,Md,6,248.4,0.10420457,0.17,pr,pr15276002,2015-10-23T08:25:36.748Z,"45km NNE of Road Town, British Virgin Islands",earthquake
2015-10-03T09:20:17.740Z,-4.8589,-79.6873,93.94,4,mb,,232,5.211,0.73,us,us20004055,2015-10-28T13:01:25.968Z,"24km S of Ayabaca, Peru",earthquake
2015-10-03T09:09:39.390Z,30.3784,131.4548,31.94,4.1,mb,,109,1.418,0.7,us,us10003nc1,2015-10-23T09:18:16.118Z,"58km SE of Nishinoomote, Japan",earthquake
2015-10-03T09:08:53.340Z,-31.7517,-72.0152,10.24,4,mwr,,139,1.024,0.59,us,us10003jzg,2015-10-23T08:54:02.895Z,"81km W of Illapel, Chile",earthquake
2015-10-03T08:26:41.230Z,-6.1298,103.6146,36.38,4.9,mb,,107,3.383,0.67,us,us10003jze,2015-10-03T16:29:21.686Z,"99km SSW of Biha, Indonesia",earthquake
2015-10-03T08:23:49.990Z,11.9763,-43.7882,10,5,mb,,138,16.419,1.08,us,us10003jzd,2015-10-03T16:26:22.328Z,"Northern Mid-Atlantic Ridge",earthquake
2015-10-03T08:06:19.000Z,58.9581,-137.2959,4,2.6,ml,,,,0.82,ak,ak11729196,2015-10-15T17:34:28.688Z,"108km NW of Gustavus, Alaska",earthquake
2015-10-03T07:26:04.000Z,52.2835,-169.511,29.5,2.5,ml,,,,0.31,ak,ak11729183,2015-10-13T00:25:16.166Z,"84km SSW of Nikolski, Alaska",earthquake
2015-10-03T07:00:26.000Z,59.337,-134.603,2.9,2.8,ml,,,,0.81,ak,ak11729175,2015-10-15T17:34:06.127Z,"42km ESE of Skagway, Alaska",earthquake
2015-10-03T06:51:14.690Z,14.2508,-92.9362,31.98,4.6,mb,,177,1.746,0.8,us,us10003jyz,2015-10-03T07:17:21.257Z,"76km SW of Puerto Madero, Mexico",earthquake
2015-10-03T06:26:55.720Z,-30.311,-71.5718,40.52,5.8,mwr,,87,0.365,0.92,us,us10003jyt,2015-10-22T17:56:44.000Z,"45km SSW of Coquimbo, Chile",earthquake
2015-10-03T06:03:42.610Z,-37.4578,-73.6653,19,5.6,mwr,,118,2.013,0.74,us,us10003jyn,2015-10-07T20:37:26.000Z,"17km N of Lebu, Chile",earthquake
2015-10-03T05:35:53.500Z,18.5464,-67.4384,15,2.5,Md,5,270,0.16618833,0.17,pr,pr15276001,2015-10-03T13:38:20.988Z,"30km NW of Rincon, Puerto Rico",earthquake
2015-10-03T05:34:59.820Z,36.6115,-98.1898,5,2.6,mb_lg,,96,0.192,0.42,us,us10003k3x,2015-10-03T23:59:23.358Z,"10km NE of Helena, Oklahoma",earthquake
2015-10-03T05:31:26.400Z,18.0235,-65.3886,19,2.7,Md,4,234,0.17247653,0.15,pr,pr15276000,2015-10-03T13:34:04.007Z,"11km SE of Esperanza, Puerto Rico",earthquake
2015-10-03T05:26:18.230Z,30.9637,98.341,24.91,4.3,mb,,63,7.847,0.75,us,us10003jyi,2015-10-03T13:28:51.087Z,"22km NE of Agar, China",earthquake
2015-10-03T05:22:53.660Z,-3.3844,-77.5478,58.94,4.4,mb,,158,3.709,1.11,us,us10003jyh,2015-10-03T12:55:28.735Z,"111km E of Gualaquiza, Ecuador",earthquake
2015-10-03T05:21:17.291Z,38.6575,-118.8051,5.9,3,ml,23,57,0.197,0.186,nn,nn00513295,2015-10-04T00:19:11.149Z,"21km NW of Hawthorne, Nevada",earthquake
2015-10-03T05:11:58.370Z,37.1003,-97.6961,8.22,3.3,mb_lg,,41,0.071,0.27,us,us10003jya,2015-10-05T17:30:04.830Z,"10km NW of Caldwell, Kansas",earthquake
2015-10-03T04:26:24.570Z,-32.836,-72.2191,16.43,4.4,mb,,178,0.523,0.63,us,us10003jy7,2015-10-03T21:58:52.040Z,"59km WNW of Valparaiso, Chile",earthquake
2015-10-03T04:14:09.490Z,-33.0433,-178.2505,10,5.1,mb,,69,5.315,0.69,us,us10003jy6,2015-10-03T12:16:49.810Z,"188km SSE of L'Esperance Rock, New Zealand",earthquake
2015-10-03T02:35:01.460Z,71.3457,-4.3383,10,4.6,mb,,75,5.836,0.96,us,us10003jy3,2015-10-03T10:37:30.246Z,"165km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake
2015-10-03T02:06:54.000Z,60.5972,-151.8695,76.3,2.5,ml,,,,0.43,ak,ak11729084,2015-10-13T00:25:04.053Z,"33km W of Kenai, Alaska",earthquake
2015-10-03T01:46:23.350Z,71.4087,-3.8427,10,4.4,mb,,89,5.995,0.59,us,us10003jxx,2015-10-03T09:48:50.511Z,"183km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake
2015-10-03T01:37:13.060Z,-3.1399,141.6115,55.32,4.3,mb,,115,8.314,0.56,us,us10003jxw,2015-10-03T09:39:49.825Z,"61km SSE of Vanimo, Papua New Guinea",earthquake
2015-10-03T00:20:29.000Z,-33.798,-71.915,36.4,4.3,mb,,,,0.74,us,us10003jxq,2015-10-27T05:36:24.061Z,"35km SW of San Antonio, Chile",earthquake
2015-10-02T23:50:16.100Z,36.2539,-97.2347,7.979,2.9,ml,,55,,0.88,us,us10003jxl,2015-10-27T03:22:42.552Z,"6km SE of Perry, Oklahoma",earthquake
2015-10-02T20:42:37.000Z,62.8045,-152.0067,6.5,2.5,ml,,,,0.71,ak,ak11728972,2015-10-07T00:20:17.343Z,"125km WNW of Talkeetna, Alaska",earthquake
2015-10-02T20:02:40.000Z,-31.082,-71.334,58.3,4,ml,,,,0.7,us,us10003jw7,2015-10-03T16:46:29.589Z,"55km SSW of Ovalle, Chile",earthquake
2015-10-02T19:43:55.000Z,65.4245,-144.7475,4.9,3,ml,,,,0.73,ak,ak11728923,2015-10-08T22:26:04.058Z,"5km SSE of Circle Hot Springs Station, Alaska",earthquake
2015-10-02T19:43:40.050Z,-4.1715,141.9422,116.32,4.5,mb,,100,5.813,1.07,us,us10003jw2,2015-10-03T17:39:55.518Z,"100km W of Ambunti, Papua New Guinea",earthquake
2015-10-02T19:26:13.100Z,19.5163,-63.8768,31,3.3,Md,11,316.8,0.89292539,0.18,pr,pr15275013,2015-10-03T03:28:40.985Z,"144km NNE of Road Town, British Virgin Islands",earthquake
2015-10-02T19:09:58.610Z,32.0502,130.3495,6.19,4.2,mb,,125,0.546,1.25,us,us10003jvv,2015-10-03T17:36:39.325Z,"4km SSW of Izumi, Japan",earthquake
2015-10-02T19:06:31.100Z,19.3892,-66.1143,40,3.4,Md,15,259.2,0.98814681,0.27,pr,pr15275012,2015-10-03T03:08:58.886Z,"102km N of San Juan, Puerto Rico",earthquake
2015-10-02T18:37:51.200Z,19.2973,-66.182,46,3.3,Md,19,230.4,0.87945066,0.34,pr,pr15275011,2015-10-03T02:40:26.367Z,"92km N of San Juan, Puerto Rico",earthquake
2015-10-02T17:44:47.440Z,19.2078342,-155.3475037,48.04,2.89,ml,28,165,0.0557,0.27,hv,hv61051516,2015-10-03T01:47:29.744Z,"13km E of Pahala, Hawaii",earthquake
2015-10-02T17:33:39.260Z,19.2089996,-155.3424988,46.03,2.5,md,36,176,0.0592,0.16,hv,hv61051501,2015-10-03T01:36:05.927Z,"14km E of Pahala, Hawaii",earthquake
2015-10-02T16:35:35.000Z,63.0673,-151.4869,4.8,2.6,ml,,,,0.97,ak,ak11728816,2015-10-07T00:16:07.659Z,"108km NW of Talkeetna, Alaska",earthquake
2015-10-02T16:33:27.730Z,-30.9932,-72.836,13.65,5.2,mb,,87,1.081,0.96,us,us10003jsk,2015-10-07T20:51:38.000Z,"162km WSW of Ovalle, Chile",earthquake
2015-10-02T16:22:43.750Z,-30.5419,-71.9671,10,5.1,mb,,113,0.315,1.25,us,us10003jsh,2015-10-03T00:25:28.167Z,"73km W of Ovalle, Chile",earthquake
2015-10-02T16:20:19.530Z,36.5052,71.1767,218.97,4.5,mb,,80,0.784,0.81,us,us10003jsf,2015-10-03T00:23:03.132Z,"37km WSW of Ashkasham, Afghanistan",earthquake
2015-10-02T15:51:54.050Z,1.2529,125.0444,114.81,5.5,mb,,75,2.37,1.03,us,us10003js9,2015-10-07T21:12:51.000Z,"15km ESE of Tondano, Indonesia",earthquake
2015-10-02T14:48:13.660Z,-32.0336,-72.1089,14.87,4.5,mb,,175,1.063,0.53,us,us10003jry,2015-10-02T22:50:54.965Z,"94km WNW of La Ligua, Chile",earthquake
2015-10-02T13:35:04.600Z,18.4298,-66.2519,116,3.4,Md,21,169.2,0.19942599,0.27,pr,pr15275010,2015-10-02T15:45:34.078Z,"1km WNW of Campanilla, Puerto Rico",earthquake
2015-10-02T13:28:41.000Z,59.527,-152.8868,100.7,3.3,ml,,,,0.62,ak,ak11728765,2015-10-07T00:18:41.343Z,"65km WSW of Anchor Point, Alaska",earthquake
2015-10-02T12:57:19.100Z,35.7996,-96.6805,4.475,3.2,ml,,63,,0.6,us,us10003jru,2015-10-04T21:26:35.735Z,"6km NNW of Stroud, Oklahoma",earthquake
2015-10-02T11:48:07.430Z,40.6235,-124.3565,25.82,2.7,md,22,216,0.08504,0.23,nc,nc72534146,2015-10-02T19:50:42.072Z,"9km NW of Ferndale, California",earthquake
2015-10-02T11:29:23.630Z,22.4638,93.3551,35,4.6,mb,,122,3.379,1.02,us,us10003jra,2015-10-02T19:31:57.174Z,"33km SW of Hakha, Burma",earthquake
2015-10-02T11:01:27.510Z,13.2744,-89.104,65.4,4.3,mb,,162,0.428,1.06,us,us10003jr1,2015-10-02T17:47:45.240Z,"25km SSW of El Rosario, El Salvador",earthquake
2015-10-02T10:05:24.100Z,18.031,-65.388,13,3.1,Md,13,147.6,0.16888327,0.25,pr,pr15275005,2015-10-02T18:08:07.632Z,"11km SE of Esperanza, Puerto Rico",earthquake
2015-10-02T09:15:36.200Z,19.0252,-66.1771,10,2.8,Md,8,255.6,0.86777256,0.38,pr,pr15275009,2015-10-02T17:18:15.930Z,"62km N of San Juan, Puerto Rico",earthquake
2015-10-02T08:52:17.400Z,18.0279,-65.3916,17,2.8,Md,6,169.2,0.16798496,0.07,pr,pr15275008,2015-10-02T16:56:06.491Z,"11km SE of Esperanza, Puerto Rico",earthquake
2015-10-02T08:28:06.950Z,-36.6225,-71.674,101.75,4.6,mb,,157,0.882,0.83,us,us10003jqi,2015-10-02T09:26:21.255Z,"14km E of Coihueco, Chile",earthquake
2015-10-02T08:12:14.300Z,18.0412,-65.397,18,2.9,Md,6,147.6,0.15810349,0.11,pr,pr15275007,2015-10-02T16:14:43.794Z,"9km SE of Esperanza, Puerto Rico",earthquake
2015-10-02T08:03:57.100Z,18.0394,-65.3981,19,2.8,Md,6,165.6,0.15720517,0.1,pr,pr15275006,2015-10-02T16:06:30.451Z,"9km SE of Esperanza, Puerto Rico",earthquake
2015-10-02T06:30:55.500Z,18.0785,-65.3985,19,2.9,Md,7,140.4,0.14642539,0.23,pr,pr15275004,2015-10-29T07:03:10.863Z,"7km ESE of Esperanza, Puerto Rico",earthquake
2015-10-02T06:29:55.500Z,18.8314,-65.6857,9,2.5,Md,6,259.2,0.64588869,0.27,pr,pr15275003,2015-10-29T07:00:17.749Z,"47km NNE of Vieques, Puerto Rico",earthquake
2015-10-02T06:25:13.970Z,36.3339,-96.8083,3.68,2.9,mb_lg,,56,0.181,0.5,us,us10003jpt,2015-10-29T06:58:20.104Z,"0km SW of Pawnee, Oklahoma",earthquake
2015-10-02T06:18:08.900Z,18.0228,-65.152,13,2.9,Md,5,154.8,0.30902046,0.36,pr,pr15275002,2015-10-29T06:55:56.356Z,"33km ESE of Vieques, Puerto Rico",earthquake
2015-10-02T06:11:48.800Z,18.0342,-65.1309,13,2.8,Md,6,147.6,0.30722383,0.4,pr,pr15275001,2015-10-29T06:51:26.365Z,"34km SSE of Culebra, Puerto Rico",earthquake
2015-10-02T06:08:12.000Z,54.6525,-163.5902,7.2,2.7,ml,,,,1.06,us,us10003ldh,2015-10-29T06:49:02.434Z,"24km SSW of False Pass, Alaska",earthquake
2015-10-02T06:07:53.400Z,36.3326,-96.788,4.214,2.6,ml,,65,,0.28,us,us10003jpr,2015-10-29T06:37:53.617Z,"1km ESE of Pawnee, Oklahoma",earthquake
2015-10-02T05:58:52.800Z,36.6274,-98.2138,6.41,3.7,ml,,83,,0.68,us,us10003jpm,2015-10-29T06:34:37.482Z,"10km NNE of Helena, Oklahoma",earthquake
2015-10-02T05:52:50.490Z,51.834,178.417,108.6,3.2,ml,,,,0.28,us,us10003ldg,2015-10-29T06:21:46.964Z,"14km SSW of Little Sitkin Island, Alaska",earthquake
2015-10-02T04:08:11.000Z,61.229,-149.5738,34.2,2.5,ml,,,,0.5,ak,ak11728606,2015-10-07T00:20:40.342Z,"17km E of Anchorage, Alaska",earthquake
2015-10-02T03:52:54.000Z,51.5892,-176.9898,54.2,2.9,ml,,,,0.26,ak,ak11728603,2015-10-07T00:16:36.192Z,"39km SW of Adak, Alaska",earthquake
2015-10-02T02:34:34.900Z,18.0175,-65.3748,13,4.2,Md,21,151.2,0.18595126,0.21,pr,pr15275000,2015-10-03T23:36:41.713Z,"18km SE of Esperanza, Puerto Rico",earthquake
2015-10-02T01:58:18.090Z,-5.0349,134.1483,29.27,4.6,mb,,117,2.829,0.6,us,us10003jp6,2015-10-02T10:00:48.708Z,"81km N of Dobo, Indonesia",earthquake
2015-10-02T01:49:48.000Z,54.3731,-162.672,43.4,2.8,ml,,,,0.38,ak,ak11728578,2015-10-07T00:16:59.927Z,"71km SE of False Pass, Alaska",earthquake
2015-10-02T00:35:40.940Z,-33.9609,-177.466,10,4.4,mb,,192,6.136,0.46,us,us10003n9b,2015-10-30T05:23:41.096Z,"South of the Kermadec Islands",earthquake
2015-10-02T00:28:36.880Z,-24.2994,-179.4053,543.89,4.2,mb,,130,6.94,0.62,us,us10003n9c,2015-10-30T05:38:56.079Z,"South of the Fiji Islands",earthquake
2015-10-01T23:58:45.180Z,-44.9563,167.7873,86.78,4.1,mb,,67,0.472,0.69,us,us10003jn7,2015-10-29T23:25:42.050Z,"51km N of Te Anau, New Zealand",earthquake
2015-10-01T23:40:35.180Z,-6.4083,130.6444,137.22,4.1,mb,,113,3.817,1.16,us,us10003n95,2015-10-30T03:54:39.108Z,"185km NNW of Saumlaki, Indonesia",earthquake
2015-10-01T23:12:28.810Z,-15.2016,165.9968,10,4.1,mb,,202,1.189,0.76,us,us10003n92,2015-10-30T03:08:47.294Z,"114km W of Port-Olry, Vanuatu",earthquake
2015-10-01T23:02:30.000Z,51.7456,178.4704,107,2.7,ml,,,,0.93,us,us10003l78,2015-10-30T02:45:00.160Z,"22km S of Little Sitkin Island, Alaska",earthquake
2015-10-01T23:00:58.990Z,-6.8935,125.2373,532.81,4.1,mb,,116,3.001,0.55,us,us10003n94,2015-10-30T03:36:46.407Z,"187km NNW of Dili, East Timor",earthquake
2015-10-01T22:49:28.160Z,-16.2573,-173.8313,68.77,5.4,mwb,,24,3.063,1.03,us,us10003jmk,2015-10-27T03:16:03.565Z,"35km SSW of Hihifo, Tonga",earthquake
2015-10-01T21:47:10.310Z,-12.472,44.551,14.27,4.6,mb,,48,6.574,0.42,us,us10003jm3,2015-10-27T02:53:16.248Z,"13km SSE of Antsahe, Comoros",earthquake
2015-10-01T21:46:49.000Z,54.1202,-163.4173,41.5,2.6,ml,,,,0.42,us,us10003l3k,2015-10-29T23:51:54.383Z,"81km S of False Pass, Alaska",earthquake
2015-10-01T21:28:50.520Z,6.0499,125.9073,159.34,4.2,mb,,139,1.064,0.78,us,us10003n90,2015-10-30T02:55:35.505Z,"23km E of Lamitan, Philippines",earthquake
2015-10-01T21:28:25.800Z,32.8343,-96.8929,12.14,2.7,mb_lg,,78,0.015,0.59,us,us10003jlk,2015-10-27T05:24:45.553Z,"5km ENE of Irving, Texas",earthquake
2015-10-01T21:20:40.950Z,-40.7359,174.4711,82.08,4.2,mb,,51,0.598,0.69,us,us10003n93,2015-10-30T03:20:57.664Z,"50km WNW of Paraparaumu, New Zealand",earthquake
2015-10-01T20:04:48.520Z,41.8687,-119.5953,7.2,3,ml,7,128.96,0.171,0.1497,nn,nn00513098,2015-10-04T02:43:53.014Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-01T19:42:46.910Z,-15.7422,-72.2717,29.86,4.9,mb,,151,3.2,1.44,us,us10003jkl,2015-10-01T21:20:31.820Z,"40km NW of Lluta, Peru",earthquake
2015-10-01T18:29:59.010Z,15.0429,-60.4906,63.45,4.5,mb,,108,0.457,0.91,us,us10003jk7,2015-10-02T02:55:40.483Z,"60km ENE of Petite Riviere Salee, Martinique",earthquake
2015-10-01T17:51:06.690Z,9.4557,-84.0864,36.71,4.2,mb,,135,0.379,0.88,us,us10003jjz,2015-10-02T02:47:45.074Z,"9km ENE of Quepos, Costa Rica",earthquake
2015-10-01T16:56:23.600Z,36.7595,-98.0347,5.753,2.5,ml,,74,,0.95,us,us10003jk6,2015-10-02T16:34:04.880Z,"27km W of Medford, Oklahoma",earthquake
2015-10-01T16:47:54.680Z,-32.8004,-72.0895,12.4,4.1,mwr,,134,0.44,1.02,us,us10003ji6,2015-10-02T16:10:04.587Z,"50km WNW of Valparaiso, Chile",earthquake
2015-10-01T15:37:20.200Z,36.731,-98.5605,6.598,2.8,ml,,121,,0.91,us,us10003jit,2015-10-02T15:59:17.330Z,"12km SE of Alva, Oklahoma",earthquake
2015-10-01T13:42:44.590Z,26.4601,127.8497,35,4.4,mb,,143,0.532,1.36,us,us10003jgv,2015-10-02T06:25:34.832Z,"4km NE of Ishikawa, Japan",earthquake
2015-10-01T12:28:42.200Z,18.645,-65.4736,69,2.9,Md,7,201.6,0.381784,0.14,pr,pr15274002,2015-10-01T20:31:12.685Z,"39km NE of Luquillo, Puerto Rico",earthquake
2015-10-01T11:01:24.300Z,18.9115,-64.5071,55,3.1,Md,3,262.8,0.24434176,0.17,pr,pr15274001,2015-10-01T19:04:01.382Z,"55km NNE of Road Town, British Virgin Islands",earthquake
2015-10-01T08:50:16.150Z,-27.8917,-66.4071,143.48,4.1,mb,,79,2.64,1.09,us,us10003jfs,2015-10-28T07:39:30.197Z,"35km SSW of Andalgala, Argentina",earthquake
2015-10-01T07:47:33.000Z,36.2541,-97.2343,7.993,3.2,ml,,55,,0.51,us,us10003jfm,2015-10-28T07:13:46.607Z,"6km SE of Perry, Oklahoma",earthquake
2015-10-01T07:27:04.620Z,32.2088333,-115.2335,21.68,2.72,ml,26,112,0.1631,0.3,ci,ci37251887,2015-10-01T16:30:23.829Z,"6km WSW of Alberto Oviedo Mota, B.C., MX",earthquake
2015-10-01T06:42:29.120Z,33.7787,-38.0533,10,4.7,mb,,144,21.405,0.49,us,us10003n8l,2015-10-23T08:07:53.782Z,"Northern Mid-Atlantic Ridge",earthquake
2015-10-01T06:19:33.600Z,18.3059,-64.1118,39,3.1,Md,6,316.8,0.33147834,0.5,pr,pr15274003,2015-10-22T12:45:48.755Z,"54km ESE of Road Town, British Virgin Islands",earthquake
2015-10-01T06:12:11.000Z,67.7926,-149.7606,11.9,2.5,ml,,,,0.38,ak,ak11727636,2015-10-23T08:18:01.165Z,"62km NNE of Coldfoot, Alaska",earthquake
2015-10-01T05:56:35.500Z,36.252,-97.2268,5.983,3.7,mwr,,55,,0.51,us,us10003jfb,2015-10-23T07:27:57.995Z,"6km SE of Perry, Oklahoma",earthquake
2015-10-01T05:44:00.504Z,41.8623,-119.6353,11.1,2.9,ml,8,76.07,0.15,0.2284,nn,nn00513014,2015-10-23T05:21:29.353Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-01T05:32:07.630Z,-24.5093,-179.4187,513.85,4.2,mb,,129,4.9,0.87,us,us10003jf6,2015-10-23T06:49:06.424Z,"South of the Fiji Islands",earthquake
2015-10-01T04:22:19.786Z,37.8083,-117.0265,14.7,2.7,ml,13,89.8,0.308,0.1417,nn,nn00513007,2015-10-04T02:34:34.859Z,"21km ENE of Goldfield, Nevada",earthquake
2015-10-01T03:21:38.040Z,-31.9307,-72.2025,12.77,4.4,mwr,,181,1.189,0.85,us,us10003jes,2015-10-01T11:24:16.614Z,"103km WSW of Illapel, Chile",earthquake
2015-10-01T02:49:50.200Z,-6.4322,103.4243,35,5.6,mb,,165,3.729,1.26,us,us10003jei,2015-10-07T21:36:21.000Z,"139km SSW of Biha, Indonesia",earthquake
2015-10-01T02:25:53.780Z,-30.1674,-72.045,12.2,4.6,mwr,,121,0.616,1.09,us,us10003jed,2015-10-01T10:28:45.068Z,"71km WSW of Coquimbo, Chile",earthquake
2015-10-01T02:16:16.700Z,18,-66.9182,104,2.8,Md,3,244.8,0.18145969,0.1,pr,pr15274000,2015-10-01T10:18:48.773Z,"1km N of Fuig, Puerto Rico",earthquake
2015-10-01T01:53:32.960Z,-22.0385,-67.2102,169.03,4.7,mb,,34,1.675,0.96,us,us10003je7,2015-10-01T09:56:04.800Z,"142km NE of San Pedro de Atacama, Chile",earthquake
2015-10-01T00:58:38.000Z,56.6406,-156.3991,65.6,2.5,ml,,,,0.65,ak,ak11733949,2015-10-08T20:59:42.393Z,"102km NNW of Chirikof Island, Alaska",earthquake
2015-10-01T00:26:56.010Z,-16.0683,-174.8299,265.92,4.5,mb,,67,3.648,0.71,us,us10003jdz,2015-10-01T08:29:33.553Z,"116km W of Hihifo, Tonga",earthquake
2015-10-01T00:04:58.480Z,-6.0467,103.7076,20.21,5.3,mwb,,19,3.276,0.93,us,us10003jdr,2015-10-01T08:07:26.559Z,"86km SSW of Biha, Indonesia",earthquake
2015-09-30T23:04:45.650Z,-30.4259,-72.0924,13.3,4.2,mb,,91,0.465,0.92,us,us10003jdk,2015-10-01T07:07:21.035Z,"87km WNW of Ovalle, Chile",earthquake
2015-09-30T22:59:45.430Z,-30.7603,-71.5248,37.22,4.4,mb,,69,0.128,0.83,us,us10003jdf,2015-10-01T07:02:13.977Z,"35km WSW of Ovalle, Chile",earthquake
2015-09-30T22:26:37.050Z,28.059,53.6657,10,4.2,mb,,51,3.845,0.73,us,us10003jdb,2015-10-01T06:29:09.071Z,"49km SSE of Jahrom, Iran",earthquake
2015-09-30T21:54:50.000Z,51.3113,-174.0836,31.1,3.3,ml,,,,0.35,ak,ak11727405,2015-10-05T22:34:20.218Z,"98km S of Atka, Alaska",earthquake
2015-09-30T20:12:44.670Z,-31.7613,-72.1498,16.95,4.4,mb,,150,1.128,0.89,us,us10003jc5,2015-10-01T04:15:24.095Z,"94km W of Illapel, Chile",earthquake
2015-09-30T19:31:23.600Z,36.3694,-98.7227,5,2.9,ml,,91,,0.49,us,us10003jcc,2015-10-01T03:34:02.538Z,"24km WNW of Fairview, Oklahoma",earthquake
2015-09-30T18:42:21.980Z,36.2578,-97.2401,3.35,2.5,mb_lg,,55,0.438,0.48,us,us10003jm9,2015-10-01T22:30:15.102Z,"5km SE of Perry, Oklahoma",earthquake
2015-09-30T18:21:17.000Z,-30.638,-71.722,35.6,4.2,mwr,,,,0.84,us,us10003jb5,2015-10-01T02:24:03.651Z,"50km W of Ovalle, Chile",earthquake
2015-09-30T17:25:56.700Z,18.0938,-101.2835,64.7,5.5,mb,,67,1.545,1.01,us,us10003jb2,2015-10-22T17:56:43.000Z,"36km ESE of Tres Palos, Mexico",earthquake
